Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Canada,Canada,1961,Earths,0.008564937043719302,1.02264759745513,0.19049959988588464,0.19770506909762545,0.7424173334110941,0.2640674846208018,2.4259020215142555,3A,CA
Canada,Canada,1962,Earths,0.01340044970058686,1.106878468166849,0.5354037644730381,0.22195530511551723,0.773318743840988,0.2679192762640606,2.9188760075610363,3A,CA
Canada,Canada,1963,Earths,0.016271523975633972,1.2128657011983355,0.611752975769456,0.2319961559691709,0.7872023795074928,0.27979885039286717,3.1398875868129568,3A,CA
Canada,Canada,1964,Earths,0.013201568403717638,1.3048988660483707,0.36548377537764964,0.22449306657633442,0.7944451241039243,0.2809289264633071,2.983451326973303,3A,CA
Canada,Canada,1965,Earths,0.015526406452715755,1.4047838293034876,0.5047883822953451,0.22503996396766343,0.7935134103727258,0.26035909678754743,3.204011089179486,3A,CA
Canada,Canada,1966,Earths,0.01752045423295724,1.444334181950227,0.5516569847595859,0.23888592219042049,0.8457423740187551,0.2636605019384993,3.361800419090446,3A,CA
Canada,Canada,1967,Earths,0.01384122649014599,1.5492075672721402,0.4696931991132126,0.21776847307696645,0.8437044707589408,0.278929415260814,3.373144351972223,3A,CA
Canada,Canada,1968,Earths,0.015718941087161684,1.644070023852567,0.5900666425887704,0.21899484963207666,0.6539787009529525,0.26951775597084454,3.3923469140843694,3A,CA
Canada,Canada,1969,Earths,0.017628941469345804,1.7324863484264659,0.7185448146025823,0.21839932328959558,0.6984307109326179,0.28383448750142154,3.6693246262220143,3A,CA
Canada,Canada,1970,Earths,0.015428798462577274,1.8384495363749744,0.433917271157274,0.2059332288866566,0.6865453834299545,0.2788322133521534,3.4591064316635887,3A,CA
Canada,Canada,1971,Earths,0.018671481990904317,1.9080930174632984,0.5034684937530418,0.19076839117489777,0.6715339504249601,0.2748833001724058,3.5674186349795094,3A,CA
Canada,Canada,1972,Earths,0.017314046862982435,2.048886576788905,0.3835559302971062,0.16968280404338112,0.6978930783251572,0.2841926147004891,3.601525051018018,3A,CA
Canada,Canada,1973,Earths,0.01753205495667231,2.112214777252916,0.4765761466007866,0.15802854214003942,0.9041327973837636,0.2810038230254894,3.9494881413596836,3A,CA
Canada,Canada,1974,Earths,0.015009128765828574,2.168615610072888,0.4559716308574038,0.13158898625129617,0.832381390638178,0.2923387672555988,3.8959055138411935,3A,CA
Canada,Canada,1975,Earths,0.01894478934376173,2.197811072272301,0.5637525665821198,0.12836353602054743,0.765557532802079,0.28832902862847637,3.9627585256492814,3A,CA
Canada,Canada,1976,Earths,0.01993533569881813,2.2322044551205966,0.619279908149786,0.15187498026342355,0.8954925129354838,0.28867694148560374,4.207464133653709,3A,CA
Canada,Canada,1977,Earths,0.021233080682099885,2.2460215177237997,0.5660624258196498,0.17533651244590015,0.8703604451195672,0.2600316575338768,4.1390456393249115,3A,CA
Canada,Canada,1978,Earths,0.020944080505700662,2.2558026615320323,0.5590956055158784,0.20514691030970655,0.9044512780397456,0.26184379779516165,4.2072843336982135,3A,CA
